72 ==> 115,0.08
116 ==> 99,0.08
116 ==> 90,0.08
116 ==> 57,0.08
116 ==> 46,0.08
116 ==> 42,0.08
116 ==> 4,0.08
116 ==> 39,0.08
116 ==> 32,0.08
116 ==> 28,0.08
116 ==> 26,0.08
116 ==> 16,0.08
116 ==> 15,0.08
116 ==> 12,0.08
116 ==> 115,0.08
102 ==> 99,0.08
102 ==> 91,0.08
102 ==> 90,0.08
102 ==> 78,0.08
102 ==> 4,0.08
102 ==> 39,0.08
102 ==> 32,0.08
102 ==> 26,0.08
102 ==> 16,0.08
102 ==> 15,0.08
102 ==> 12,0.08
102 ==> 115,0.08
102 ==> 1,0.08
110 ==> 99,0.08
110 ==> 91,0.08
110 ==> 78,0.08
110 ==> 49,0.08
110 ==> 46,0.08
110 ==> 44,0.08
110 ==> 4,0.08
110 ==> 29,0.08
110 ==> 28,0.08
110 ==> 26,0.08
110 ==> 2,0.08
110 ==> 16,0.08
110 ==> 15,0.08
110 ==> 12,0.08
110 ==> 100,0.08
110 ==> 0,0.08
1 ==> 99,0.08
1 ==> 91,0.08
1 ==> 78,0.08
1 ==> 49,0.08
1 ==> 48,0.08
1 ==> 44,0.08
1 ==> 42,0.08
1 ==> 4,0.08
1 ==> 34/56,0.08
1 ==> 32,0.08
1 ==> 28,0.08
1 ==> 26,0.08
1 ==> 20,0.08
1 ==> 16,0.08
1 ==> 12,0.08
1 ==> 115,0.08
1 ==> 102,0.08
6 ==> 99,0.07
6 ==> 90,0.07
6 ==> 85,0.07
6 ==> 81,0.07
6 ==> 75,0.07
6 ==> 57,0.07
6 ==> 46,0.07
6 ==> 44,0.07
6 ==> 42,0.07
6 ==> 4,0.07
6 ==> 39,0.07
6 ==> 32,0.07
6 ==> 3,0.07
6 ==> 28,0.07
6 ==> 26,0.07
6 ==> 2,0.07
6 ==> 16,0.07
6 ==> 15,0.07
6 ==> 115,0.07
6 ==> 100,0.07
30 ==> 94,0.07
30 ==> 90,0.07
30 ==> 85,0.07
30 ==> 81,0.07
30 ==> 57,0.07
30 ==> 48,0.07
30 ==> 46,0.07
30 ==> 42,0.07
30 ==> 4,0.07
30 ==> 38,0.07
30 ==> 28,0.07
30 ==> 26,0.07
30 ==> 2,0.07
30 ==> 18/56,0.07
30 ==> 15,0.07
30 ==> 12,0.07
108 ==> 99,0.07
108 ==> 91,0.07
108 ==> 90,0.07
108 ==> 57,0.07
108 ==> 5,0.07
108 ==> 46,0.07
108 ==> 42,0.07
108 ==> 28,0.07
108 ==> 26,0.07
108 ==> 15,0.07
108 ==> 14/67,0.07
108 ==> 11,0.07
108 ==> 101,0.07
108 ==> 100,0.07
86 ==> 97,0.06
86 ==> 94,0.06
86 ==> 90,0.06
86 ==> 63,0.06
86 ==> 57,0.06
86 ==> 46,0.06
86 ==> 44,0.06
86 ==> 42,0.06
86 ==> 41,0.06
86 ==> 38,0.06
86 ==> 35,0.06
86 ==> 32,0.06
86 ==> 3,0.06
86 ==> 28,0.06
86 ==> 20,0.06
86 ==> 2,0.06
86 ==> 15,0.06
86 ==> 14/67,0.06
86 ==> 14/56,0.06
86 ==> 113,0.06
86 ==> 11,0.06
86 ==> 103,0.06
86 ==> 101,0.06
86 ==> 0,0.06
19 ==> 91,0.06
19 ==> 90,0.06
19 ==> 81,0.06
19 ==> 70,0.06
19 ==> 57,0.06
19 ==> 46,0.06
19 ==> 42,0.06
19 ==> 41,0.06
19 ==> 39,0.06
19 ==> 38,0.06
19 ==> 28,0.06
19 ==> 21,0.06
19 ==> 20,0.06
19 ==> 2,0.06
19 ==> 15,0.06
19 ==> 14/67,0.06
19 ==> 14/56,0.06
19 ==> 115,0.06
19 ==> 11,0.06
19 ==> 101,0.06
19 ==> 0,0.06
60 ==> 94,0.06
60 ==> 93,0.06
60 ==> 90,0.06
60 ==> 87,0.06
60 ==> 85,0.06
60 ==> 81,0.06
60 ==> 75,0.06
60 ==> 5,0.06
60 ==> 42,0.06
60 ==> 41,0.06
60 ==> 38,0.06
60 ==> 34/56,0.06
60 ==> 3,0.06
60 ==> 29,0.06
60 ==> 28,0.06
60 ==> 21,0.06
60 ==> 20,0.06
60 ==> 2,0.06
60 ==> 15,0.06
60 ==> 14/67,0.06
60 ==> 118,0.06
60 ==> 113,0.06
60 ==> 111/14,0.06
60 ==> 11,0.06
60 ==> 101,0.06
60 ==> 100,0.06
60 ==> 0,0.06
117 ==> 94,0.06
117 ==> 90,0.06
117 ==> 87,0.06
117 ==> 85,0.06
117 ==> 81,0.06
117 ==> 70,0.06
117 ==> 57,0.06
117 ==> 49,0.06
117 ==> 38,0.06
117 ==> 37,0.06
117 ==> 3,0.06
117 ==> 21,0.06
117 ==> 20,0.06
117 ==> 2,0.06
117 ==> 18/56,0.06
117 ==> 15,0.06
117 ==> 113,0.06
117 ==> 111/56,0.06
117 ==> 11,0.06
117 ==> 101,0.06
117 ==> 100,0.06
111 ==> 98,0.05
111 ==> 94,0.05
111 ==> 90,0.05
111 ==> 87,0.05
111 ==> 85,0.05
111 ==> 81,0.05
111 ==> 76,0.05
111 ==> 70,0.05
111 ==> 63,0.05
111 ==> 57,0.05
111 ==> 56/67,0.05
111 ==> 46,0.05
111 ==> 42,0.05
111 ==> 41,0.05
111 ==> 39,0.05
111 ==> 38,0.05
111 ==> 35,0.05
111 ==> 34/56,0.05
111 ==> 24,0.05
111 ==> 21,0.05
111 ==> 20,0.05
111 ==> 2,0.05
111 ==> 18/56,0.05
111 ==> 15,0.05
111 ==> 14/67,0.05
111 ==> 14/60,0.05
111 ==> 14/56,0.05
111 ==> 117/56,0.05
111 ==> 11,0.05
111 ==> 103,0.05
111 ==> 101,0.05
111 ==> 100,0.05
111 ==> 0,0.05
34 ==> 94,0.05
34 ==> 90,0.05
34 ==> 85,0.05
34 ==> 81,0.05
34 ==> 76,0.05
34 ==> 70,0.05
34 ==> 56/67,0.05
34 ==> 56/60,0.05
34 ==> 50,0.05
34 ==> 5,0.05
34 ==> 41,0.05
34 ==> 39,0.05
34 ==> 37,0.05
34 ==> 3,0.05
34 ==> 29,0.05
34 ==> 21,0.05
34 ==> 20,0.05
34 ==> 18/56,0.05
34 ==> 15,0.05
34 ==> 14/67,0.05
34 ==> 14/56,0.05
34 ==> 118,0.05
34 ==> 113,0.05
34 ==> 111/56,0.05
34 ==> 11,0.05
34 ==> 100,0.05
34 ==> 1/56,0.05
34 ==> 0,0.05
67 ==> 87,0.05
67 ==> 85,0.05
67 ==> 81,0.05
67 ==> 76,0.05
67 ==> 75,0.05
67 ==> 70,0.05
67 ==> 68,0.05
67 ==> 63,0.05
67 ==> 50,0.05
67 ==> 5,0.05
67 ==> 41,0.05
67 ==> 38,0.05
67 ==> 37,0.05
67 ==> 34/56,0.05
67 ==> 3,0.05
67 ==> 29,0.05
67 ==> 20,0.05
67 ==> 2,0.05
67 ==> 18/56,0.05
67 ==> 14/86,0.05
67 ==> 14/60,0.05
67 ==> 14/56,0.05
67 ==> 14/34,0.05
67 ==> 14/19,0.05
67 ==> 14/18,0.05
67 ==> 118,0.05
67 ==> 113,0.05
67 ==> 111/56,0.05
67 ==> 111/14,0.05
67 ==> 108/14,0.05
18 ==> 98,0.05
18 ==> 94,0.05
18 ==> 93,0.05
18 ==> 85,0.05
18 ==> 81,0.05
18 ==> 76,0.05
18 ==> 75,0.05
18 ==> 70,0.05
18 ==> 63,0.05
18 ==> 56/67,0.05
18 ==> 5,0.05
18 ==> 43,0.05
18 ==> 42,0.05
18 ==> 41,0.05
18 ==> 38,0.05
18 ==> 37,0.05
18 ==> 35,0.05
18 ==> 34/56,0.05
18 ==> 30/56,0.05
18 ==> 3,0.05
18 ==> 29,0.05
18 ==> 24,0.05
18 ==> 20,0.05
18 ==> 14/67,0.05
18 ==> 14/56,0.05
18 ==> 119,0.05
18 ==> 117/56,0.05
18 ==> 111/56,0.05
18 ==> 11,0.05
18 ==> 101,0.05
18 ==> 100,0.05
14 ==> 98,0.05
14 ==> 94,0.05
14 ==> 93,0.05
14 ==> 90,0.05
14 ==> 87,0.05
14 ==> 85,0.05
14 ==> 81,0.05
14 ==> 76,0.05
14 ==> 75,0.05
14 ==> 74,0.05
14 ==> 70,0.05
14 ==> 68,0.05
14 ==> 67/86,0.05
14 ==> 63,0.05
14 ==> 60/67,0.05
14 ==> 56/86,0.05
14 ==> 56/67,0.05
14 ==> 41,0.05
14 ==> 39,0.05
14 ==> 38,0.05
14 ==> 37,0.05
14 ==> 34/67,0.05
14 ==> 34/56,0.05
14 ==> 29,0.05
14 ==> 24,0.05
14 ==> 19/67,0.05
14 ==> 19/56,0.05
14 ==> 18/67,0.05
14 ==> 18/56,0.05
14 ==> 113,0.05
14 ==> 111/67,0.05
14 ==> 111/60,0.05
14 ==> 111/56,0.05
14 ==> 11,0.05
14 ==> 108/67,0.05
14 ==> 100,0.05
14 ==> 0,0.05
56 ==> 93,0.04
56 ==> 87,0.04
56 ==> 85,0.04
56 ==> 81,0.04
56 ==> 75,0.04
56 ==> 70,0.04
56 ==> 66,0.04
56 ==> 63,0.04
56 ==> 57,0.04
56 ==> 43,0.04
56 ==> 41,0.04
56 ==> 38,0.04
56 ==> 35,0.04
56 ==> 34/67,0.04
56 ==> 34/60,0.04
56 ==> 3,0.04
56 ==> 29,0.04
56 ==> 21,0.04
56 ==> 20,0.04
56 ==> 18/67,0.04
56 ==> 18/34,0.04
56 ==> 18/30,0.04
56 ==> 14/86,0.04
56 ==> 14/67,0.04
56 ==> 14/34,0.04
56 ==> 14/19,0.04
56 ==> 14/18,0.04
56 ==> 118,0.04
56 ==> 117/18,0.04
56 ==> 112,0.04
56 ==> 111/67,0.04
56 ==> 111/34,0.04
56 ==> 111/18,0.04
56 ==> 111/14,0.04
56 ==> 111/117,0.04
56 ==> 11,0.04
56 ==> 103,0.04
56 ==> 100,0.04
56 ==> 1/34,0.04
56 ==> 0,0.04
